# Directed graph
# Simulated Graph
# Nodes: 100; Edges: 9912; k: 5; Generated Cliques: 10000
# FromNodeId	ToNodeId
23	55
55	23
23	16
16	23
23	2
2	23
16	2
2	16
63	36
36	63
63	81
81	63
63	15
15	63
81	36
36	98
98	36
81	98
51	64
64	51
51	87
87	51
51	6
6	51
0	64
64	0
87	0
6	0
64	87
87	64
64	6
6	64
54	77
77	54
77	29
29	77
77	87
87	77
27	25
25	27
27	56
56	27
27	16
16	27
56	25
25	40
40	25
25	16
16	25
56	16
76	96
96	76
76	99
99	76
76	39
39	76
76	57
57	76
96	99
99	96
96	39
39	96
96	57
57	96
99	39
39	99
99	57
57	99
39	57
57	39
65	88
88	65
65	96
83	88
83	30
30	83
55	50
50	55
55	15
15	55
55	58
58	55
15	50
50	58
58	50
15	58
45	58
58	45
99	43
43	99
99	90
43	90
90	43
43	55
55	43
90	55
55	90
45	7
7	45
45	8
8	45
45	34
34	45
7	24
24	7
7	34
34	7
24	8
8	24
24	34
34	24
39	83
83	39
39	74
74	39
39	51
51	39
39	56
56	39
74	83
51	83
51	74
51	56
56	51
96	41
41	40
40	41
41	14
14	41
40	96
96	14
14	96
48	96
40	14
57	68
68	57
57	20
20	57
1	57
57	67
67	57
68	20
20	68
68	67
67	68
1	20
67	20
21	98
98	21
21	4
4	21
21	23
23	21
98	40
40	4
4	40
98	23
23	98
23	4
41	9
9	41
15	42
42	15
51	44
44	51
51	27
27	51
51	30
30	51
4	44
44	4
4	27
27	4
4	30
30	4
44	30
30	44
27	30
30	27
33	0
0	33
33	31
31	33
33	24
24	33
37	0
0	37
37	31
31	37
24	37
0	31
31	0
31	24
24	31
36	1
1	36
36	58
58	36
36	70
70	36
1	26
26	1
1	58
58	1
1	70
70	1
26	70
70	26
58	70
70	58
45	67
67	45
45	11
11	45
45	95
95	45
67	11
11	67
67	28
28	67
11	95
95	11
11	28
79	87
87	79
79	49
49	79
79	98
98	79
79	42
42	79
87	49
87	42
42	87
49	98
98	49
49	42
42	49
98	42
42	98
55	33
33	55
55	4
4	55
55	91
91	55
22	33
33	22
22	4
4	22
22	91
91	22
4	33
33	91
91	33
4	91
91	4
90	25
25	90
90	27
27	90
90	68
68	90
3	68
68	3
27	68
68	27
5	7
7	5
29	37
37	29
29	35
35	29
29	7
37	35
35	37
7	37
35	7
7	35
44	59
59	44
44	63
63	44
44	28
28	44
44	37
37	44
59	63
63	59
59	28
28	59
63	28
28	63
46	56
56	46
56	80
80	56
92	80
80	94
94	80
92	94
94	92
8	32
32	8
34	37
37	34
32	56
32	37
37	32
37	56
45	98
98	45
59	45
98	16
16	98
59	16
16	59
16	75
75	16
53	10
10	53
53	65
65	53
53	42
42	53
10	65
65	10
10	11
11	10
65	42
42	65
11	42
42	11
95	21
21	95
95	63
63	95
35	21
21	35
35	81
81	35
35	63
63	35
21	81
81	21
13	38
38	13
13	39
39	13
38	39
39	38
38	16
16	38
38	5
39	16
16	39
16	5
5	16
61	39
39	61
61	66
66	61
61	31
31	61
61	11
11	61
39	66
39	31
31	39
39	11
11	39
66	31
31	66
66	11
11	66
52	56
56	95
95	56
52	95
52	80
80	52
32	95
32	80
80	32
39	72
72	39
39	12
12	39
39	58
58	39
58	72
72	40
40	72
58	40
6	66
66	6
6	68
68	6
6	86
16	66
66	16
16	68
16	86
86	16
66	68
68	66
66	86
86	66
68	86
12	19
19	12
12	57
57	12
39	19
39	14
14	39
82	97
97	82
82	47
47	82
82	23
23	82
82	43
43	82
97	47
47	97
97	43
43	97
47	23
23	47
47	43
43	47
23	43
43	23
76	83
83	2
2	83
88	76
76	88
2	88
88	91
91	88
76	2
2	76
76	91
91	76
34	48
48	24
24	48
48	27
27	48
48	15
15	48
34	27
27	34
34	15
24	27
27	24
24	15
15	24
44	22
22	44
44	42
42	44
65	22
22	65
22	42
42	22
22	77
77	22
77	42
61	68
68	61
40	6
6	40
50	6
6	50
49	35
35	49
49	62
62	49
49	69
69	49
35	62
62	35
35	44
35	69
69	35
62	44
44	62
62	69
69	62
44	69
69	44
10	97
97	10
10	34
34	10
10	84
84	10
24	97
97	24
34	84
84	34
85	29
29	85
56	3
3	56
26	3
3	26
43	51
51	43
43	32
32	43
68	43
51	31
31	51
51	32
51	68
68	51
31	32
32	31
31	68
68	31
79	33
33	79
79	44
44	79
79	51
51	79
79	90
90	79
33	51
51	33
33	90
90	33
44	90
90	44
21	5
5	21
21	39
39	21
21	97
97	21
21	55
55	21
5	97
97	5
39	97
97	39
55	39
97	55
55	97
56	96
96	56
52	22
22	52
52	62
62	52
96	22
62	96
22	62
62	22
79	46
46	79
79	52
52	79
79	66
79	27
27	79
46	27
27	46
52	66
66	52
52	27
66	27
27	66
47	0
0	47
47	96
96	47
47	37
37	47
0	96
96	0
0	52
52	0
37	52
42	88
88	42
42	81
81	42
42	63
63	42
42	39
39	42
88	81
81	88
88	39
81	39
39	81
63	39
39	63
43	63
63	43
43	85
85	43
63	69
69	63
63	92
92	63
63	85
85	63
88	84
84	88
88	68
68	88
88	10
10	88
84	89
89	84
89	10
10	89
68	10
10	68
48	55
55	48
48	76
76	48
1	6
6	1
1	76
1	80
80	1
1	18
18	1
6	76
76	6
6	80
80	6
80	76
80	18
18	80
43	0
0	22
22	0
0	53
53	0
43	22
22	43
43	41
41	43
22	41
41	53
45	74
74	45
45	17
17	45
9	43
43	9
9	74
74	9
9	17
17	9
43	74
74	43
43	17
17	43
74	17
17	74
18	78
78	18
18	77
77	18
18	69
69	18
85	78
78	85
78	77
77	78
78	69
25	2
2	25
25	26
26	25
25	54
54	25
26	2
2	33
33	2
2	54
54	2
26	33
49	76
76	49
49	81
81	49
49	43
43	49
49	11
76	81
81	76
76	43
43	76
76	11
11	76
43	81
81	11
11	81
80	44
44	80
80	74
74	80
80	42
42	80
80	58
44	74
74	44
58	44
74	42
42	74
74	58
58	74
42	58
58	42
79	43
85	79
85	44
44	85
11	75
75	11
11	12
12	11
11	4
4	11
11	89
75	12
12	75
75	4
4	75
75	89
89	75
12	4
4	12
4	89
89	4
26	55
55	26
26	63
26	35
35	26
55	63
63	55
35	55
63	58
58	63
35	58
58	35
62	6
62	93
93	62
62	33
33	62
62	55
6	93
6	33
33	6
93	33
33	93
93	55
55	93
42	90
90	42
90	74
74	90
90	37
37	90
74	37
37	74
37	12
12	37
79	63
63	79
79	71
79	1
1	79
87	63
63	87
87	71
71	87
63	71
71	63
63	1
1	63
71	1
1	71
57	18
15	18
4	15
15	4
4	41
41	4
52	67
67	52
52	97
97	52
52	36
36	52
67	72
72	67
67	97
97	67
67	36
36	67
72	36
97	36
36	97
8	46
46	8
87	59
59	87
46	87
34	46
46	34
59	46
46	59
1	15
15	1
1	0
0	1
15	83
83	15
15	20
20	15
15	0
0	15
83	20
20	83
83	0
0	83
20	0
0	20
20	27
27	20
20	70
70	20
22	27
22	70
70	22
27	53
27	70
70	27
17	36
36	17
17	48
48	17
17	55
55	17
17	96
96	17
36	48
48	36
36	55
55	36
55	96
96	55
48	42
42	99
99	42
42	0
0	42
48	99
99	48
48	0
0	48
48	20
20	48
99	0
0	99
99	20
20	99
39	48
48	39
48	44
48	89
89	48
44	89
77	7
7	77
77	49
49	77
41	7
7	49
49	7
41	49
41	87
87	41
69	15
15	69
33	92
92	33
33	15
15	33
27	21
21	27
27	80
80	27
27	33
33	27
21	80
80	21
71	21
21	33
33	21
80	71
71	80
58	66
66	58
58	87
87	58
58	75
75	58
66	87
87	66
66	36
36	66
66	75
75	66
36	87
87	75
75	87
36	75
75	36
13	75
75	13
13	4
4	13
48	13
13	91
91	13
75	91
91	75
48	4
79	12
9	54
54	9
9	20
20	9
9	79
54	20
20	54
54	79
79	54
20	79
79	20
18	88
88	18
18	56
56	18
18	32
32	18
88	56
56	88
88	32
32	88
56	35
35	56
79	92
92	76
76	92
92	19
19	92
79	77
77	79
79	19
19	79
77	76
76	77
19	76
25	60
60	25
25	86
25	39
39	25
60	86
86	60
39	60
60	11
11	60
86	39
39	86
86	11
11	86
27	2
2	27
27	45
45	27
27	83
83	27
2	45
45	2
97	45
45	97
97	83
83	97
45	83
83	45
60	72
72	26
26	72
60	32
32	60
60	26
26	60
32	39
39	32
32	26
26	32
39	26
26	39
73	42
42	73
73	81
81	73
74	81
81	74
3	45
45	3
3	21
21	3
1	45
45	1
1	21
21	1
1	90
90	1
45	21
21	45
45	90
90	45
9	5
5	9
9	24
24	9
9	83
83	9
5	86
86	5
5	83
83	5
24	86
86	24
24	83
83	24
86	83
83	86
21	53
53	21
21	2
21	66
66	21
21	14
14	21
53	66
66	53
53	14
14	53
93	56
56	93
93	85
85	93
93	51
51	93
56	33
33	56
85	33
33	85
85	51
51	85
66	41
41	66
66	93
66	62
62	66
41	93
93	41
41	62
62	41
41	36
36	41
93	36
36	93
62	36
36	62
91	94
94	91
91	79
79	91
91	60
60	91
91	50
50	91
94	79
79	94
94	60
60	94
79	60
60	79
50	79
60	50
50	60
7	30
30	7
7	28
28	7
80	30
30	80
80	35
35	80
30	35
35	30
28	35
22	13
13	22
22	98
98	22
37	13
13	37
37	98
98	37
37	81
98	13
76	12
12	76
76	73
73	76
12	92
92	12
92	88
88	92
92	73
73	92
68	77
77	68
77	10
98	35
35	98
98	73
73	98
79	35
35	79
79	73
73	79
35	82
82	35
73	10
10	73
73	49
49	73
73	26
26	73
81	10
10	81
49	10
49	26
26	49
10	43
43	10
26	43
43	26
26	84
84	26
43	84
84	43
12	84
84	12
82	85
85	82
82	52
82	83
83	82
85	71
71	83
83	71
83	52
75	42
86	58
58	86
86	42
42	86
27	58
58	27
27	42
42	27
1	2
1	17
17	1
1	32
1	61
61	1
17	2
2	61
61	2
17	32
32	17
17	61
61	17
32	61
61	32
53	36
36	53
18	36
36	18
18	73
73	18
18	34
34	18
36	34
34	36
73	34
34	73
11	24
24	11
18	11
11	2
2	11
89	24
24	89
89	18
18	89
2	89
24	18
18	24
18	2
2	18
3	4
4	3
3	30
3	87
87	3
4	87
87	4
75	30
30	75
87	30
56	78
78	56
56	21
56	42
42	56
16	78
78	16
16	21
21	16
16	42
42	16
78	21
21	78
21	42
42	21
63	32
32	63
63	66
66	63
32	59
59	32
32	36
36	32
66	59
59	66
36	59
40	70
70	40
89	40
70	89
89	70
70	5
5	70
70	84
84	70
89	5
5	89
82	80
80	82
82	1
1	82
80	51
51	80
51	1
1	51
19	40
40	19
19	69
19	88
88	19
40	66
66	40
66	69
69	66
66	88
88	66
69	88
88	69
37	79
79	37
37	82
8	79
79	8
8	50
50	8
70	17
17	70
70	6
70	79
79	70
70	56
56	70
17	6
6	17
17	79
17	56
56	17
79	6
79	56
56	79
30	13
13	30
13	61
61	13
13	74
74	13
80	77
77	80
80	93
93	80
16	80
30	77
77	30
30	93
93	30
30	16
16	30
77	93
93	77
77	16
16	77
93	16
16	93
92	22
22	92
92	90
90	92
3	22
22	3
22	69
69	22
22	90
90	22
69	90
90	69
46	68
68	46
68	71
71	68
68	8
34	68
71	8
8	71
33	59
59	33
33	3
3	33
33	8
8	33
7	59
59	7
7	3
3	7
76	22
22	76
4	76
76	71
71	76
72	76
22	71
71	22
4	71
71	4
4	72
0	19
19	0
0	84
84	0
19	48
48	19
19	84
84	19
48	84
84	48
20	84
84	20
80	75
75	80
80	45
45	80
80	72
72	80
75	85
85	75
75	72
72	75
85	45
45	72
72	45
85	72
72	85
3	78
3	32
32	3
67	85
85	67
78	67
67	32
32	67
32	78
39	17
17	39
39	10
10	39
17	10
10	17
17	46
10	46
46	10
10	63
63	10
46	63
56	89
89	56
56	50
50	56
50	89
89	25
25	89
50	25
25	50
25	70
70	25
32	86
86	32
32	92
92	32
32	74
74	32
86	92
86	18
18	86
86	74
71	57
57	71
87	57
8	57
57	8
31	57
57	31
66	72
72	66
83	66
72	95
95	72
73	95
95	73
83	95
95	83
23	30
30	82
21	82
82	21
82	55
27	63
63	27
27	60
60	27
27	11
11	27
24	63
63	24
24	60
60	24
60	63
83	22
83	31
31	83
22	31
31	22
22	61
61	22
68	78
78	68
51	65
65	51
51	78
78	51
51	98
65	78
78	65
98	65
78	98
98	78
68	56
56	68
68	69
69	68
68	9
9	68
56	69
69	56
56	9
9	56
57	89
89	57
25	75
75	25
75	88
88	75
56	48
48	56
56	76
76	56
48	16
16	48
48	26
26	48
16	76
76	16
16	26
26	16
76	26
26	76
71	35
35	71
71	24
24	71
79	57
57	79
35	57
35	24
24	35
57	24
24	57
39	93
39	95
95	39
39	78
78	39
93	95
95	93
93	78
78	93
93	96
96	93
95	78
78	95
72	94
94	72
94	36
36	94
95	36
36	95
95	12
12	95
18	12
12	18
36	13
13	36
36	12
13	12
12	13
90	41
41	90
90	35
71	90
37	41
41	37
37	71
71	37
41	35
35	41
41	71
71	41
4	5
5	4
4	62
62	4
4	78
78	4
4	59
59	4
5	62
62	5
5	78
78	5
62	78
78	62
59	62
33	47
47	33
33	1
1	33
33	95
95	33
6	47
47	1
1	47
95	47
6	95
95	6
1	95
95	1
44	29
29	44
44	6
6	44
44	18
18	44
29	6
6	29
29	18
18	29
86	22
22	86
86	10
10	86
86	1
1	86
22	10
10	22
22	1
1	22
10	90
90	10
10	1
1	10
65	41
41	65
65	54
54	65
2	84
84	2
41	54
54	41
94	2
2	94
7	2
2	7
7	20
20	7
7	79
79	7
77	32
32	77
77	25
25	77
48	32
32	48
65	87
87	65
65	73
73	65
65	24
24	65
87	73
73	87
87	23
23	87
87	24
24	87
73	23
23	73
24	73
23	24
24	23
23	32
32	23
23	13
13	23
68	13
13	68
32	22
22	32
32	13
13	32
77	74
74	77
17	42
42	17
17	4
4	17
42	4
4	74
74	4
16	17
17	16
16	36
36	16
16	69
69	16
75	17
17	75
75	69
69	75
11	83
83	11
11	74
74	11
39	53
53	39
83	53
53	83
53	74
74	53
52	3
52	93
93	52
52	14
14	52
52	24
24	52
3	14
14	3
3	24
24	3
14	93
50	39
39	50
50	75
75	50
39	80
80	39
39	75
75	39
73	4
4	73
73	93
93	73
14	4
4	14
14	88
88	14
4	88
93	88
88	93
45	57
57	45
45	60
60	45
60	57
80	73
40	93
93	40
40	73
73	40
93	58
58	93
73	58
26	62
62	26
83	25
25	83
83	62
62	83
80	25
25	80
80	62
62	80
25	62
62	25
67	61
61	67
67	37
37	67
61	15
15	61
37	15
15	37
62	24
34	12
12	3
3	12
36	47
47	36
36	39
39	36
36	22
22	36
47	39
39	47
47	22
22	47
39	22
22	39
98	24
24	98
24	82
82	24
24	78
78	24
82	78
78	82
64	38
38	64
64	68
68	64
64	20
20	64
38	68
68	38
38	42
42	38
38	20
20	38
96	67
67	96
96	98
98	96
67	46
46	67
25	46
46	25
98	46
46	98
5	99
99	5
5	66
66	5
99	66
66	99
84	66
72	88
88	72
39	20
20	88
88	20
36	88
88	36
35	76
76	35
35	15
15	35
50	35
35	36
36	35
76	15
15	76
76	50
50	76
76	36
36	76
74	47
47	74
74	24
24	74
53	24
24	53
47	64
64	47
47	90
90	47
47	93
93	47
64	90
90	64
64	12
12	64
90	93
93	90
12	93
59	85
85	59
59	79
85	37
37	85
27	6
6	27
97	11
11	57
57	11
11	6
6	11
97	57
57	97
74	87
87	74
89	98
98	89
89	87
87	89
17	98
98	17
17	87
16	10
10	98
98	10
10	96
96	10
10	59
16	96
96	16
43	75
75	43
43	38
38	43
43	78
78	43
43	6
6	43
75	38
75	78
78	75
38	78
78	38
38	6
6	38
78	6
6	78
47	79
47	15
15	47
72	47
79	48
48	79
79	15
15	79
79	72
72	79
72	48
95	57
95	84
84	95
45	84
84	45
17	84
84	17
57	84
84	57
57	2
2	56
56	2
57	56
56	57
57	83
83	57
45	56
56	45
30	34
34	30
20	30
30	11
11	30
34	20
20	34
20	13
13	20
13	11
11	13
92	39
39	92
92	82
82	92
39	82
82	39
39	41
82	41
41	82
74	41
41	74
89	79
79	89
89	33
33	89
85	48
48	85
48	69
67	92
92	97
97	92
67	82
82	67
67	43
43	67
10	31
31	10
31	34
34	31
31	17
17	31
34	17
17	34
52	68
68	52
52	91
91	52
52	7
7	52
11	68
68	91
91	68
68	7
7	68
11	91
91	11
11	7
7	11
91	7
7	91
23	39
39	23
23	64
64	23
88	23
64	39
74	64
0	80
80	0
0	62
62	0
60	80
60	8
8	60
60	62
62	60
80	8
8	80
8	62
62	8
17	18
18	17
32	16
32	10
10	32
16	18
18	16
10	18
18	10
62	95
95	62
8	95
95	8
8	44
44	8
4	95
95	4
95	44
44	95
67	24
24	67
67	60
60	67
61	24
24	61
61	38
38	61
61	60
60	61
24	38
38	24
38	60
60	38
56	5
5	56
56	13
13	56
56	75
75	56
5	75
75	5
13	27
27	13
94	59
94	51
51	94
59	51
59	38
38	59
38	14
51	38
38	51
47	4
4	47
47	27
27	47
47	63
63	47
47	20
20	47
4	63
63	4
20	4
63	20
20	63
86	26
26	86
86	85
85	86
58	85
85	58
42	26
45	52
52	45
45	29
29	45
52	73
73	52
29	95
73	29
29	73
33	13
33	52
52	33
88	71
88	52
18	23
85	95
95	23
23	95
85	23
23	85
85	12
12	85
23	12
12	23
31	21
21	31
31	95
95	31
31	38
21	37
37	21
21	38
38	21
37	95
95	37
37	38
38	37
14	89
89	14
14	8
8	14
14	79
79	14
89	8
8	89
89	53
53	89
8	53
53	8
53	79
3	54
54	3
1	49
49	1
49	54
54	49
70	31
31	2
31	55
55	31
70	2
2	70
70	74
74	70
2	74
74	2
10	7
7	10
7	81
81	68
68	81
17	52
52	17
14	44
44	14
52	44
50	27
27	50
50	0
0	50
43	70
70	0
0	70
39	29
29	39
39	0
0	39
36	29
31	29
36	31
31	36
48	60
60	48
48	7
7	48
60	7
7	60
43	60
0	7
7	0
7	43
43	7
95	49
49	95
95	7
7	95
49	6
6	49
73	7
7	73
6	7
7	6
95	16
16	95
95	77
77	95
95	53
53	95
16	53
53	16
77	39
39	77
77	53
53	77
55	24
24	75
75	24
73	55
55	73
73	3
3	73
73	75
75	73
55	75
73	32
32	73
73	56
56	73
56	24
24	56
49	59
78	80
49	78
78	48
48	78
80	49
49	80
80	48
48	80
49	48
48	49
39	59
25	72
72	25
74	91
91	74
91	43
43	91
43	14
99	19
19	99
99	47
47	99
98	19
19	98
98	47
47	98
19	47
47	19
55	47
57	63
63	57
57	46
46	57
57	48
11	46
46	48
48	46
90	97
97	90
22	97
97	22
22	64
64	22
22	54
54	22
64	54
54	64
66	71
71	66
66	15
15	66
71	15
71	42
42	71
15	12
12	15
81	8
8	81
81	58
58	81
8	58
58	8
58	54
54	58
70	67
67	70
70	66
66	70
58	68
68	58
9	72
59	9
9	59
59	30
30	59
9	30
30	9
11	40
40	11
79	11
40	79
79	40
4	79
79	4
52	4
43	13
13	43
43	64
64	43
13	6
6	13
51	41
41	51
41	73
73	41
32	28
26	28
66	26
26	66
66	54
54	66
32	54
16	83
83	16
16	41
41	16
16	12
12	16
2	12
12	2
83	41
41	83
41	12
12	41
36	64
64	36
36	68
68	36
64	31
64	17
17	64
68	17
17	68
4	83
83	4
4	16
16	4
4	45
45	4
83	18
18	83
45	18
18	45
45	91
91	45
45	92
92	45
45	5
45	48
48	45
91	5
92	5
5	92
5	48
48	5
44	60
44	16
16	44
44	21
21	44
60	42
42	60
60	21
21	60
10	6
6	10
18	63
63	18
18	33
33	18
63	6
41	25
25	41
50	71
71	50
50	84
84	50
71	84
84	71
71	25
25	71
3	96
96	3
96	91
91	96
96	21
73	91
91	21
21	91
73	21
80	96
96	80
11	23
23	96
64	69
69	64
12	69
69	12
69	13
13	69
41	30
30	41
64	30
30	64
64	92
92	64
30	98
98	30
30	92
92	30
13	26
26	13
13	57
57	13
13	49
49	13
26	57
57	26
78	26
57	49
49	57
52	19
19	52
19	27
27	96
96	27
91	46
46	91
28	91
91	1
1	91
46	28
28	46
46	1
1	46
28	39
39	28
28	1
1	28
62	94
94	62
62	81
81	62
39	62
62	54
54	62
94	39
39	94
94	54
54	94
39	54
54	39
90	24
24	90
90	14
14	90
24	58
58	24
58	14
14	58
58	2
2	58
55	68
68	55
68	47
47	68
68	73
73	68
47	30
30	47
47	73
73	47
30	73
32	75
75	32
75	33
33	75
48	33
33	48
25	17
17	25
19	11
11	19
19	23
23	19
17	23
23	17
89	81
81	89
3	81
81	3
40	10
10	40
40	45
45	40
45	54
54	45
68	33
33	68
68	93
33	14
14	33
75	93
71	99
99	71
99	22
99	87
87	99
14	95
95	14
14	64
64	14
14	36
36	14
95	64
64	95
64	53
53	64
95	43
43	95
95	3
95	27
27	95
85	27
58	89
89	58
58	99
99	58
58	21
21	58
99	81
89	99
89	21
21	89
99	21
21	99
74	94
51	45
45	51
55	51
90	82
82	90
82	45
45	82
28	71
71	28
28	23
23	28
28	86
86	28
71	23
23	71
26	23
23	86
10	8
8	10
10	76
76	10
10	47
47	10
8	47
47	8
76	33
33	76
52	49
49	52
52	59
59	52
49	17
17	49
49	0
0	49
59	0
17	0
0	17
87	84
80	41
41	80
8	86
86	8
8	52
52	8
88	86
86	88
86	33
33	86
86	52
52	86
92	50
50	92
92	68
68	92
66	4
4	66
19	26
19	4
4	19
70	4
4	70
85	16
16	85
72	16
78	72
72	78
54	18
18	54
54	23
23	54
64	18
18	64
2	22
22	2
2	38
38	2
2	49
49	2
38	49
49	38
38	65
65	38
49	65
65	49
95	41
41	95
41	44
44	41
12	44
44	12
44	72
88	95
95	88
45	96
96	45
61	96
96	61
61	95
95	61
70	7
7	70
70	37
37	70
7	22
22	7
7	92
92	7
44	50
50	44
44	94
94	44
31	50
50	31
31	79
79	31
51	42
42	51
51	61
61	51
42	61
61	42
87	61
61	87
55	79
79	10
10	79
55	9
9	55
55	10
10	55
9	73
73	9
65	20
20	65
65	80
80	65
65	76
76	65
20	76
76	20
75	76
76	75
26	5
5	26
11	26
25	5
5	25
77	5
5	77
5	11
11	5
57	55
55	57
7	57
56	55
55	56
55	7
7	55
18	67
67	18
18	70
70	18
18	42
42	18
16	67
67	16
16	70
67	42
70	42
79	64
64	79
64	56
56	64
56	87
87	56
90	18
18	90
44	99
99	44
18	99
99	18
14	56
56	14
14	1
1	14
14	16
16	14
56	1
1	56
56	12
12	56
1	12
12	1
1	16
16	1
15	7
7	15
15	64
64	15
73	64
64	73
64	40
40	64
25	30
30	25
85	5
5	85
5	30
30	5
5	90
90	5
30	90
90	30
74	48
4	7
7	4
7	74
74	7
16	73
73	16
16	47
47	16
72	27
23	27
72	23
23	72
23	29
29	23
23	20
29	20
20	29
45	39
39	45
68	45
24	30
24	39
39	24
24	68
68	24
30	39
39	30
39	68
68	39
39	27
28	27
60	28
28	60
60	17
17	60
67	17
17	67
67	29
29	67
3	17
17	3
1	11
11	55
55	11
11	70
70	11
97	70
70	97
55	1
41	86
86	41
44	86
86	44
44	36
36	44
86	14
14	86
11	59
59	11
11	0
0	11
11	54
54	11
59	54
54	59
23	0
0	23
0	54
54	0
38	54
54	38
38	83
83	38
38	81
81	38
54	86
86	54
86	81
81	86
28	41
41	28
28	42
42	28
28	93
93	28
42	93
93	42
93	86
86	93
69	31
31	69
29	11
11	29
63	31
31	63
96	58
58	96
96	38
38	96
58	38
38	58
58	25
25	58
38	40
40	38
48	8
14	28
28	14
14	37
37	14
91	82
82	91
91	93
93	91
91	47
47	91
82	93
93	82
50	93
93	50
50	47
47	50
84	73
73	84
84	56
56	84
43	65
65	43
65	56
56	65
94	37
37	94
22	94
94	33
33	94
68	37
37	68
42	46
46	42
93	46
46	58
58	46
18	50
50	18
73	25
25	73
25	99
99	50
50	99
18	14
14	18
97	14
14	97
97	31
31	97
39	70
70	39
80	99
99	80
80	70
70	80
5	49
49	34
34	49
5	34
34	5
60	18
18	60
60	77
77	60
26	91
91	26
91	77
77	91
8	43
43	8
8	70
8	83
83	8
43	88
88	43
70	88
88	70
30	79
79	30
88	79
86	0
0	86
86	99
86	48
48	86
0	5
5	0
87	85
85	87
0	85
85	0
51	15
15	51
44	10
10	21
10	4
93	71
71	93
80	67
80	15
15	80
10	35
35	10
10	13
13	10
22	35
35	22
45	35
35	45
99	67
67	99
99	4
4	99
99	27
27	99
67	73
73	67
73	27
27	73
94	87
87	94
5	94
72	87
87	72
31	48
48	31
31	26
75	31
24	26
26	24
26	75
75	26
59	50
50	59
96	64
64	96
28	64
64	28
50	64
47	21
21	47
43	21
21	43
43	25
25	43
21	25
25	21
88	3
79	69
69	79
82	2
2	82
82	42
42	82
5	2
2	5
5	42
42	5
2	42
94	11
11	94
50	33
33	50
50	11
11	50
50	14
14	50
33	11
11	33
14	11
58	76
76	58
76	21
21	76
76	66
66	76
21	15
75	62
62	75
62	27
27	62
78	61
61	78
93	61
41	61
27	93
93	27
27	41
41	27
26	44
44	24
24	44
12	59
59	12
12	77
77	12
12	60
60	12
59	77
77	59
59	22
22	59
59	60
60	59
22	60
60	22
9	0
0	9
9	95
95	9
41	1
1	41
64	58
58	64
64	82
82	64
6	58
58	6
82	6
58	95
95	58
95	82
82	95
73	2
2	73
73	63
63	73
2	63
63	2
92	78
78	92
78	63
63	78
8	90
90	17
17	90
90	78
78	90
8	17
8	78
78	8
17	78
78	17
60	68
68	76
76	68
60	76
76	60
36	7
7	36
36	60
60	36
36	23
23	36
55	60
60	55
7	23
23	7
23	60
96	1
34	1
85	8
8	85
8	30
30	8
39	79
79	39
38	79
79	38
41	20
20	41
41	8
8	41
20	28
28	20
20	8
8	20
2	8
8	2
29	98
29	4
4	29
92	75
75	92
92	25
25	92
79	75
75	79
79	25
25	79
53	60
60	53
60	66
66	60
60	64
64	60
60	1
1	60
66	64
66	1
1	66
17	51
51	17
51	72
72	51
72	42
42	72
64	44
44	64
64	71
71	64
44	88
88	44
64	78
36	78
97	7
7	97
97	68
68	97
70	73
73	70
70	23
23	70
70	46
46	70
28	73
73	28
73	46
46	73
23	46
95	91
91	95
91	80
80	91
44	75
75	44
44	0
60	75
75	60
60	85
85	60
0	75
64	49
49	64
64	86
86	64
12	49
49	12
12	86
86	12
49	86
86	49
86	73
73	86
77	83
83	77
77	99
99	77
83	99
83	37
37	83
99	37
37	99
99	16
16	99
37	16
16	37
30	71
71	30
41	10
80	24
24	80
80	88
24	88
88	24
23	75
75	23
23	10
10	23
10	75
33	84
84	33
33	38
38	33
85	84
84	85
85	4
4	85
85	38
38	85
38	84
66	65
65	66
66	92
92	66
65	60
60	65
65	92
92	65
65	36
36	65
60	92
92	60
24	1
1	24
24	70
70	24
70	93
93	70
65	74
74	65
65	79
79	65
65	29
29	65
74	79
79	74
29	74
95	42
42	95
9	61
61	9
38	45
45	38
38	35
35	38
35	48
42	1
1	42
1	44
44	1
81	66
90	81
66	74
74	63
63	74
66	90
90	66
90	63
63	90
79	61
61	79
61	48
48	61
88	48
66	78
78	66
66	35
35	66
54	78
78	35
35	78
37	64
64	37
64	89
89	64
64	81
81	64
1	65
81	1
1	81
26	46
46	26
84	63
46	84
50	10
10	50
10	93
37	6
6	37
0	34
34	0
0	14
14	0
34	14
14	34
6	14
14	6
20	73
73	20
73	13
13	73
13	94
94	13
63	97
97	63
35	97
97	35
57	58
58	57
58	97
94	4
4	94
4	54
54	4
4	96
96	4
54	96
96	54
96	84
19	90
90	19
19	38
38	19
90	38
29	50
50	29
79	67
67	79
38	36
36	38
44	38
38	9
9	38
44	9
9	44
67	23
23	67
67	75
75	67
23	79
79	23
75	82
82	75
61	18
18	61
61	89
89	61
19	61
89	19
19	89
74	19
19	74
91	12
12	91
91	19
19	91
64	16
58	16
16	58
78	83
83	78
78	53
53	78
83	6
57	61
61	57
61	28
28	61
93	92
92	93
93	44
44	93
93	54
54	93
92	44
99	97
97	99
55	25
25	55
57	62
62	57
57	10
10	57
61	62
62	61
62	10
10	62
97	62
94	42
42	94
42	29
29	42
77	3
3	77
3	84
32	12
12	32
11	37
37	11
11	84
2	46
46	2
24	42
42	24
0	78
78	0
