# Directed graph
# Simulated Graph
# Nodes: 1000000; Edges: 12000; k: 5; Generated Cliques: 100
# FromNodeId	ToNodeId
651694	433807
467248	40844
434166	330358
125226	988988
788846	146977
909839	373409
574061	516112
72363	526436
38562	603550
568755	923846
771857	986053
136513	179517
619355	878255
514037	414906
511516	962799
328797	41596
562107	745341
668833	94399
954682	682956
725174	249372
72793	185802
52858	559092
12098	174937
87241	383139
311798	680013
160920	245887
508751	865913
8842	165362
153943	116815
61253	594849
840617	859790
185993	639921
83049	530735
609237	29593
191844	103606
938700	268227
429414	612529
535540	196198
725557	501924
978586	890164
697306	833322
864054	322643
946696	617701
561830	236906
715176	605091
679832	693913
364059	425463
226866	98871
916685	144037
30899	554634
405123	469006
896607	471367
376303	200817
286053	193966
567403	35565
18282	670362
939252	870151
868914	160915
454223	874753
256420	986871
71421	254527
88707	185668
170700	612050
591582	486422
122486	12081
145851	926283
307089	395273
628981	445772
679095	270079
432058	327366
538257	661900
781747	922788
83723	483107
469117	51567
94343	778853
40487	534552
129409	243236
353373	184907
959517	533378
310896	538597
612664	743669
70540	406635
654222	535383
656799	89883
642843	818656
897482	771292
910609	389112
673911	446665
411289	6077
400926	220331
504601	455020
716260	882708
365116	329567
264447	838667
405217	189874
673018	919851
798992	475590
853955	88314
99697	95113
415727	102907
425737	392401
126994	767351
823658	414158
142911	646650
4304	1673
757285	599898
229020	219919
709265	500667
776759	510672
3034	619001
529497	598031
683084	162719
257608	861476
228197	509654
506673	309739
241709	384619
841376	287207
363738	352728
413631	38154
259504	873576
75971	91821
716393	254052
45446	126234
737990	239605
491032	844993
398625	512241
394195	56337
108888	973183
519201	33651
788702	294658
426010	324463
262015	464593
26587	662859
874606	260701
644195	151337
39990	108546
136174	222213
581304	473401
942895	394992
504815	671636
787249	697689
527643	978019
599133	454066
530950	594633
150306	711907
462646	261700
684315	70344
348907	761255
943253	884347
315083	307863
691855	85197
829677	537658
384747	483028
60333	162336
157118	935130
295673	275721
643887	602736
948702	92216
354412	398182
870178	612552
963039	115901
412028	830896
683873	784893
791564	360602
544814	394044
496601	390331
349854	248075
104280	219674
783486	617077
965575	303840
692537	711098
574141	951458
736109	543876
197258	852401
704494	355286
503864	438173
58727	599498
721410	840851
883859	857923
893763	16972
448475	846991
63228	316474
615010	157980
427014	309399
905634	757163
486170	955
648118	963100
409419	713078
75926	987668
467172	618010
797094	49346
731162	662607
526713	510330
836815	504416
436277	869361
599007	512715
50595	184649
476789	318070
108690	590192
325113	101891
303187	631607
998816	173291
273891	798778
287187	683893
169342	114174
726255	164093
41891	633009
303687	159775
577867	786684
869760	141302
314270	109934
860748	87194
40179	21598
447570	651387
650910	467352
548402	959192
347786	125030
441916	648843
864959	687751
825837	101795
378486	951696
56499	206128
460669	474401
39470	46335
931111	551362
996157	258899
707216	539837
198330	92154
763308	505123
114592	513581
321832	893190
510876	498970
959752	923443
361983	830995
139100	893288
937828	289151
613475	395413
717447	715429
456456	856086
777536	400608
533647	577106
242503	249175
605961	626538
342867	586107
193952	976993
501976	741974
266836	100102
687171	949344
256682	446564
897836	462141
594151	664875
781230	304255
446063	419253
308739	569192
909053	40784
828232	911542
461299	270589
746175	534823
686240	448625
200428	88658
459473	236468
147819	564791
844049	821444
899911	687139
796266	919983
329163	388666
955949	950042
62648	772113
371340	118404
643103	571714
418778	840274
645211	737453
164107	341202
973798	723291
830222	658327
191089	896658
556189	131608
665745	855317
408989	328376
968231	114869
126470	988447
945942	592655
578857	347343
105001	811012
449152	800875
446026	309213
548303	892038
171787	432594
379213	537352
24629	647082
72762	170000
397207	180520
754396	332495
622397	862357
870323	297875
635092	984597
828023	672363
887667	848654
473327	258719
580062	876207
594957	96430
636677	763133
772827	755784
953669	85106
911501	582573
789392	466868
375865	851561
946446	828203
792416	233952
275275	119009
31190	27693
107357	90055
755812	325806
731504	991532
734617	158374
761709	810735
248391	195347
152712	194380
400731	306778
800598	291718
963146	657911
313648	494724
914235	776971
645682	677217
379916	113165
647756	59557
109570	160317
919661	952473
828755	758316
705059	170688
677042	876289
83439	642620
462315	21290
784397	437361
952934	289684
486146	362435
160857	336646
750684	507077
940199	308749
71393	631603
918974	858243
937384	600607
772139	304169
975212	676530
935610	244792
318424	270108
360360	661095
604010	172939
247084	610387
80793	930918
732315	661090
546134	701841
574933	54251
643433	63307
646207	674991
921122	602448
16791	362278
182976	247444
770036	827343
511263	200965
993774	306875
649826	887273
220229	184842
52814	860875
2602	316589
785413	360133
628545	173070
30494	344263
242700	912811
666762	129532
223960	967001
22010	662451
954329	572800
943641	351651
79437	690191
527072	24048
884755	83046
585809	212633
585704	748701
179354	678033
682067	893847
507984	218321
842240	58436
647272	701217
43321	877034
241963	503556
80839	195311
243076	583903
526423	211818
770110	78985
130209	469549
666180	187708
469350	126908
226381	591908
399701	417185
699	177331
429422	858368
347303	887993
805665	122576
283911	230526
29483	498191
114313	998686
996885	664494
613126	811948
155933	64107
610799	160373
39630	972536
308995	633480
799593	327571
78438	233131
218651	899407
676005	545399
267984	487185
245649	825981
159598	978212
640195	7856
269547	764371
878216	971781
115947	231644
961736	22445
547414	929666
130361	967655
351582	181576
671227	952838
911811	54409
346349	676598
368201	453786
190186	296784
347538	912586
580979	279454
413622	269678
31122	725542
807588	989820
813102	594579
673625	38002
388490	391657
290678	687291
600818	646267
24072	568475
213065	194291
337322	969639
568172	623837
216545	609822
844293	410299
673004	716825
305960	843939
876377	734677
964200	349964
350056	261178
958630	358000
553934	208726
681158	164284
317368	22449
72444	324483
889258	136370
822804	579165
917572	800551
87298	72726
317921	879691
766756	892516
411089	337587
754721	227271
815722	580539
256043	491999
472905	365709
467666	733711
314558	59396
30767	243624
143400	563688
324812	33243
854630	385162
790056	535634
323470	79602
410734	483398
555415	704620
82651	138498
514153	818093
558198	590168
773880	592053
411929	968562
520367	753962
441510	950619
326760	46248
251860	237489
402101	165857
275083	409496
570953	546988
918773	787106
281438	960381
583610	893854
693905	56496
973709	611206
757105	90513
379193	437017
267261	912510
361386	58087
19245	43115
508236	706858
985038	61246
576639	611327
695521	716496
614455	841748
235121	202023
347365	408413
95112	936359
359953	921496
693569	824475
124880	551406
396916	509237
78477	121675
145611	834209
619718	976712
44904	598008
587219	192263
416810	398789
760051	49349
441408	257387
713452	2824
576336	683009
633480	351098
342102	750134
79286	735674
167383	787393
132245	219372
597291	896649
29344	290261
710950	439784
286359	903023
649723	2685
559324	83083
606305	758252
464121	73787
162336	44777
158730	889910
343912	247224
915166	353188
780471	860879
672173	672152
787050	599060
244496	698160
91537	320733
36070	409623
561420	413384
61398	681760
399173	88124
399759	736425
536593	129148
42357	730727
139301	685205
152509	932304
792512	879286
194676	579849
988512	951718
130559	434595
665215	135643
439505	969701
113833	322087
757988	624627
519700	783134
242056	237877
871947	840126
512827	538153
377248	940486
667465	643643
517536	605880
882798	195549
564200	306859
914394	636453
128540	435539
867733	861266
493056	694596
431287	322569
38307	192052
242330	205396
366877	254031
512559	325917
727405	924121
559005	707234
634404	566650
650981	304972
552743	944064
749352	376998
320930	868666
405704	745118
932970	378751
216609	424838
747328	199260
662347	38868
114251	266626
678100	805790
714197	522495
46097	593205
939723	696146
701434	428257
552106	621582
767301	975988
737939	963979
46967	58067
697165	491916
432626	852848
673643	678274
790197	247868
710127	532832
866699	245748
621370	349280
907372	636814
896770	725368
577973	189635
702617	985740
447301	266551
781555	697947
840805	132830
656927	144286
914845	535570
25241	469450
739417	275968
392308	570654
509273	391695
427044	705830
472585	613527
740671	441972
695007	127602
80589	202132
230367	288076
849480	305484
445379	912011
830294	193387
432155	222655
748302	141683
874778	797972
754235	465890
650556	494304
429475	214738
37860	528858
435672	57148
237469	300052
600615	225298
712717	83350
744834	482596
513042	565064
468020	778915
439262	544902
660333	408622
154209	907879
692528	715250
350289	129407
209131	365628
366032	884731
715290	204367
413280	335006
694457	951966
182631	530302
73677	666799
543893	159284
626365	452724
105296	643097
931015	128181
422468	950658
688855	10867
735349	896481
861859	652293
661883	580100
798804	871489
420893	279047
738335	619270
535351	29361
960056	809837
179565	58249
6966	217200
289631	449583
40785	873890
645011	987690
644111	57519
642883	450085
517575	898516
613756	114176
939740	607893
223217	903247
19343	206133
687394	2554
74324	963937
874081	129576
588020	100775
8669	165369
476414	858721
762367	410769
541581	621325
234280	863360
663303	911721
146161	211630
769417	872802
706290	94567
208888	244166
403414	524811
177601	990771
624319	534965
764574	20445
593314	549133
485491	784854
942548	530198
747459	257315
30368	472322
334051	135837
494985	717871
759896	7027
188055	598890
553730	256093
254288	379993
10394	913349
642785	208774
920384	859550
425912	483981
755648	508099
445809	6867
720516	483428
701216	791751
13016	555609
204373	809584
183632	272279
95419	800950
462392	723874
294059	810581
944340	422407
102928	530
319006	1080
339264	371442
905805	175525
30518	882560
595547	383850
403003	213024
527396	442922
709829	950732
241581	484323
501392	458619
809605	75886
481307	856822
453831	204314
960221	839576
41475	278582
233529	362751
817217	348184
799178	915756
670256	173510
336228	728903
491872	773816
482997	814448
948136	611646
932492	333767
962649	464158
649790	929098
277758	482791
663957	519813
474947	855208
824680	317468
624120	602075
615194	376244
307101	177004
316382	95740
613559	275238
662080	925718
162365	13729
331778	939146
802298	67981
226578	458310
128323	813451
912156	531454
641722	660369
473595	59330
39941	59462
416352	104455
378594	403946
431760	80767
296341	969852
801255	924361
736433	29887
755242	59765
548680	250613
614727	131953
235039	598271
37147	774168
925358	399441
76769	824628
631563	226315
529538	691614
381482	92581
240803	64282
913795	260859
474055	231833
228651	147106
268186	551071
81893	914164
68878	202307
2398	96723
51017	628477
916587	686197
705617	647656
46792	948977
417017	874273
297823	310518
11709	167301
565481	245867
185982	810424
776145	374167
671180	289730
978488	196021
311445	106530
112315	458702
340960	857209
619832	804717
228028	579206
436344	458748
572604	108055
39009	497601
900854	939143
27418	890055
316176	575329
738926	288154
63418	593901
284303	986799
37627	13958
178792	710609
333460	18685
190820	461551
582765	400184
186158	272146
310562	97848
460283	342703
489860	288466
972943	247460
712948	517295
958494	920722
948557	201781
696117	852583
319875	331208
6692	473301
157397	60130
685946	301845
898053	79154
25716	487497
61617	549585
281364	880009
432981	94726
45949	776128
762073	183771
736855	841469
703399	68534
467965	266925
647443	953966
443580	699849
189338	141745
864888	671932
815662	246391
141339	394834
652149	991098
286951	380562
707084	942999
807476	6749
688661	943524
939197	406702
271373	179575
873445	76761
841518	933918
436654	88061
982037	549977
68439	531628
486292	385422
255058	448685
874	616061
961228	658735
735661	548249
449370	993499
417421	583363
42038	174085
343548	116841
782135	409704
445929	166225
681074	909769
5562	90624
32664	619858
577418	289414
128434	871212
109841	408515
134738	779928
261860	466590
650342	810697
708159	923805
123849	22983
933633	119275
914814	312992
72583	540815
341089	208145
816423	549469
631999	748696
607674	188716
872995	910553
776720	818660
777362	590060
837566	967877
935910	326046
547538	312034
734140	435410
128546	921680
144252	584154
944859	358305
591331	272842
85189	65557
900349	456003
877454	607418
123941	609107
70657	6865
609608	197414
796377	763557
326307	156991
76215	761424
474368	573872
837579	297507
752413	227487
721570	421353
487577	425016
483850	139600
827226	506611
480851	266269
252889	877393
262279	419381
627027	921892
133753	177327
24789	273097
441157	814796
30479	887388
906471	758965
307583	486925
725409	885752
162354	742524
523737	470335
670797	58902
313129	864569
28652	946015
872738	437335
69767	813146
118128	754010
997752	495294
604054	971139
175948	263515
433450	225377
201698	214072
584380	926024
23321	435675
598131	361214
342439	914182
265454	606111
391779	933118
809300	84811
404176	237604
640855	651199
127675	450476
67702	170052
288918	714322
983162	334570
721329	680361
422138	709888
98775	75610
127261	873143
433555	752234
846946	632100
85340	62652
792221	804411
840625	372416
171553	773648
936406	436663
290774	234826
388894	250881
405567	525868
835764	220650
410435	637003
859614	1622
520116	133589
384131	811648
889697	647718
35967	567734
556344	887055
519305	165766
981927	901174
530251	949776
179991	404759
444869	968264
111566	919797
991756	479853
84958	846728
941795	918439
116715	571036
857352	268589
82069	742913
32351	935818
868854	952086
560348	595027
364839	508984
588896	866584
682175	564038
209415	486569
507002	73936
998294	969486
250046	521641
240152	608937
624318	29266
642410	85802
385393	379981
677886	169178
308063	118050
794808	543793
123222	694361
648609	751606
361767	807588
910789	643632
91397	443660
128404	87881
319707	993841
652084	867886
408773	348798
445496	788917
749423	626218
166287	135337
712786	164852
590620	112166
268522	578238
977912	943855
896388	859192
945792	421069
60346	448110
669286	652759
799053	845884
100631	330729
41162	781936
415	676013
621571	126654
800442	622697
318286	741434
218569	307477
525174	82761
140844	176076
469676	673717
996712	717539
372312	674610
423552	628286
53133	543824
860846	709149
922956	493016
247692	144096
41208	387821
118027	495110
701812	902712
758783	410365
882279	98074
265280	173556
39155	797135
8299	970133
848601	89860
98005	847154
749000	551872
199943	970155
724280	119304
861716	940409
226856	69220
198080	635132
75277	663424
583016	519079
26972	972337
27757	845297
258630	143570
907866	588822
65906	222129
28345	842960
913789	766951
806713	316668
640889	920813
140122	89694
431948	907331
155618	927565
163392	461696
616	545151
246917	658825
172694	670414
310601	610083
60101	276629
196706	551383
345250	128204
879743	154178
398777	483758
615864	449532
346663	655377
999782	273259
296646	335656
209062	936814
440503	122990
280374	968108
683066	517217
411552	941738
757387	361836
973481	691721
3942	6566
730427	796988
350498	232726
440059	908316
999157	113394
1798	102916
571082	844843
36524	678506
870218	812759
439090	808573
571399	936182
390360	62952
665876	377460
462730	139928
743176	321247
444627	359596
855574	843181
317469	209709
142092	524384
159432	589394
484409	494200
16104	330649
159471	591871
21976	767772
466159	347544
786534	321854
876603	677404
300438	184892
686144	682823
995151	597434
945723	948722
509499	165115
633474	38939
585883	521315
347443	873787
103045	358930
744687	980688
143850	117304
517396	111454
152850	776977
895697	254745
877625	907241
253385	758640
955636	578505
85869	855488
782875	927939
30430	405555
138712	113865
799363	721879
508115	42622
381389	248098
376542	442538
156864	850298
48586	226555
847321	310953
297421	310759
696595	629961
502273	206216
207574	777134
340788	41393
987287	97262
286076	914200
28616	880244
954379	348254
653024	403853
667890	190903
319460	214167
858164	623893
19982	957792
426757	613054
789307	279020
502728	699920
977257	590297
974180	891678
128320	844550
267637	962071
129241	867820
499275	684258
962687	190140
301004	198318
571095	847925
73045	58626
910063	847419
737660	596624
349637	866030
812242	394375
843429	754406
247270	655839
463346	501354
513953	457250
660512	867069
784806	700967
841363	416729
626737	699366
917872	677195
807680	544738
65581	908428
53939	243595
289984	521002
82316	850191
950817	691745
622181	545736
591612	682278
875598	323788
359287	836937
806270	160333
855396	785240
220473	148953
89514	609112
891529	591686
131992	690279
845653	202788
347970	628154
481484	393499
279358	301636
871702	886262
995191	477629
262315	668316
482597	536137
565214	329400
230413	354373
709684	413918
421452	206116
261070	317672
639596	584571
693805	235775
846245	957293
192606	19856
150014	367952
702302	208132
863827	46653
70790	399154
737144	482705
802441	549216
661631	297357
538599	469118
181901	643318
377872	900350
333318	797684
999426	549988
787297	738497
900049	266192
684983	12607
474188	678156
208152	520684
929790	137084
610175	648279
343997	156795
760193	427688
938310	115812
535356	105975
327478	611413
379009	954223
46597	292676
208972	917691
183764	47949
630183	878
114880	59021
801373	18013
287228	53269
835498	955233
903212	965271
225296	341706
532734	487323
252537	648326
894265	73868
450412	861978
586726	641218
508577	929416
947734	133367
882989	21675
338288	227942
182030	715156
537088	974172
83699	122540
397224	226594
525838	965536
119972	346300
928434	574208
125879	151196
346789	667794
494610	793126
80826	653807
909590	996641
814447	115223
252294	212645
747635	458428
391373	65211
286517	19381
266727	38566
424407	780898
347683	615329
802105	200571
182369	518201
893874	484640
460692	704371
96927	334279
570422	820147
630109	530476
329202	271133
227669	265134
225647	544402
371752	944859
701518	995767
977961	975640
531016	561567
828812	547492
275	614775
980936	983785
210015	869520
291797	77900
406168	877095
402874	562045
490010	812397
27187	728320
209179	444954
461504	418811
391928	739608
451714	464479
823976	307945
521423	160611
375832	800826
927089	156938
228279	232011
631507	327488
230751	626579
751623	388721
382373	898242
939115	916880
270355	469786
187869	686170
215094	486337
272945	211084
922602	491930
759447	827362
450483	782760
114928	548506
921932	97211
290163	351177
506489	149878
907960	409935
698128	294511
976254	479041
101515	326905
542705	976549
624736	472294
202582	65294
221216	480743
735518	960514
468906	121066
89103	593337
154000	287945
893032	907208
868536	909873
239147	29190
214355	186130
960509	66819
703747	674131
235742	83641
521923	212314
336439	880093
953778	594217
711530	677140
834159	395655
634905	954515
4691	153563
941803	799023
323414	422151
464083	640031
91029	581768
984649	936587
215341	492223
316030	445397
616607	119514
85742	825391
708552	328104
755615	350394
499171	356308
11289	643374
98092	253058
481373	584415
827166	641144
749804	392369
795617	705593
273690	527950
847753	897885
211876	770736
171898	600521
623015	865915
249678	663381
741028	259461
947870	722332
821326	346298
938789	115816
13611	390024
486952	722202
443678	145741
874789	135376
452779	920971
449028	120899
91596	928912
823424	660965
176918	600161
776800	659794
808910	930717
513730	649406
282973	560628
741130	783610
813646	456890
162616	343353
589015	924472
887326	946044
640723	274913
399893	737337
483241	199732
863797	356219
802511	589385
730099	795043
858613	149579
418550	624524
91764	25610
539895	767242
139893	569675
455601	635749
365869	49910
130829	235858
526919	800373
379890	41944
453749	239712
792409	552441
278661	664768
669981	960417
407661	921454
494283	871831
465293	512395
128294	795389
440239	440160
356780	606603
227827	927956
549615	536470
641621	368714
512403	237222
967241	720976
728071	206272
826189	987414
103829	492538
284909	642635
721428	577497
359483	908634
66397	582517
654948	614642
589454	99111
110925	657666
228061	848517
806083	500546
380878	563752
63206	838344
606298	324932
483140	134309
68237	41651
300166	178574
613532	173647
155009	785377
277975	345334
229022	307523
2073	738658
161871	24614
74092	572489
976437	494337
542739	340700
333777	893821
79522	526818
411393	56802
840452	52564
33829	187109
66351	313670
555698	50807
251576	756443
174815	681186
430493	344902
198703	312146
831654	19829
612639	561474
930426	773488
199920	299660
274454	685043
506756	941061
900513	329976
222240	249816
166416	459249
741478	950176
347687	236792
505914	809134
263659	634730
146054	250747
310646	434285
976413	43753
863764	625688
188462	557348
346906	33454
693003	615202
650610	958727
423200	92300
507565	170369
958306	535150
651156	113361
832137	215447
38660	145036
567068	833685
858834	939291
871536	754688
297989	769445
356698	984110
626992	950829
102585	52180
656387	993176
145972	469927
630137	807208
488963	254602
656261	85253
126032	598879
558949	22539
461524	112270
106873	593384
425135	977330
225861	872687
215944	635525
783194	775795
196991	816112
427638	690943
304346	685525
642394	304640
584133	204273
901407	457824
28393	339806
60119	788408
142323	898535
781039	431008
44640	455051
691622	90522
425290	811061
436727	150337
575909	188303
394360	847918
310717	181413
140698	4269
969418	241501
308203	392138
255616	495782
73895	726938
157162	763858
410185	125706
531337	281521
856507	277409
531193	574029
305010	704328
53047	508805
52157	487151
708259	856492
641711	723201
413939	364716
407567	676507
170328	263462
160164	895217
660309	623224
82567	296002
506638	601896
529528	198577
580895	613089
615251	201574
328452	276159
190591	469090
700969	215022
520334	778945
261850	600089
659272	759790
907709	457833
436134	981889
652034	538503
65663	956359
772368	690882
17951	729946
692668	953712
548755	883729
160362	176772
18420	477890
25689	459643
756459	725630
985921	442106
502918	813192
892742	229490
824987	578552
31660	750843
979842	758018
556148	10563
161653	251645
901871	517801
336356	916059
457849	985388
963349	984207
864765	978559
775296	633282
32796	577854
351172	938403
144384	59517
9812	426467
904245	670492
279726	427279
464687	628823
79921	352903
761364	882300
895351	730488
503955	845017
463428	685620
321069	258185
908327	308995
625797	454772
812297	659018
869697	472778
389997	820356
427743	483643
887058	241649
237909	590127
985874	234719
459099	859674
843147	401153
927981	603859
551497	790012
930681	655154
453644	668549
296936	504371
358021	40105
213889	851584
186407	463451
967867	695629
822639	251255
395245	535360
426778	806979
91204	753900
978691	808709
415060	131420
918196	625968
659042	781224
433155	430784
524466	313011
280343	480126
727631	276198
258816	83956
681142	903717
837536	899610
38060	554834
814370	755869
429425	890823
404547	392523
400454	352611
354173	367057
829747	79120
72798	360433
783274	730703
827089	274490
955266	70266
646295	748929
277287	69428
939063	525514
530889	495532
919285	639887
993326	626115
831120	560032
544287	480801
786469	948729
586868	28749
12144	634888
907109	355763
862286	784688
960844	851963
493367	33337
658161	274309
657160	382124
763589	424054
458766	140330
373861	323502
453348	277272
358211	932803
126694	427717
340547	317372
442630	18244
651146	60266
422241	904812
856715	380644
41907	890455
305715	836135
969056	204918
647379	646843
503491	191098
973523	58346
121749	279925
91716	163040
182882	690140
905783	47236
70122	703301
775020	968442
152831	616786
543025	421858
73733	368759
470673	216190
142813	254118
303907	533905
419936	585358
857413	370495
953833	274814
115607	286277
66896	278393
670942	600340
85595	48947
126385	919223
985295	769159
545322	115479
512591	983452
159223	552300
58332	538441
513995	104534
228908	430773
24184	527957
973679	891525
728501	393180
342101	533466
444199	487621
794011	487867
16182	839280
586913	660461
292874	235927
341367	292891
127629	971985
336648	837330
236666	390442
24093	801229
407150	321308
790792	824246
135259	169726
379110	157930
428965	837862
695020	460311
890079	239447
473408	932957
745735	612453
975204	188544
973229	636249
337052	894505
133306	67473
93660	316597
832447	374101
662065	253417
874614	551899
499937	414050
808590	68199
221621	485112
539184	181264
689992	427672
245320	609181
476956	911719
793238	191865
482210	928890
390667	599527
86807	392065
505422	471445
38513	681201
313311	919464
846649	858006
896949	964329
601478	519080
574932	495122
364194	787147
169285	59466
350676	532950
33127	822795
480786	7999
833525	246344
53247	840561
590369	611946
572138	606716
789762	285147
746900	698880
959562	288858
526723	576126
238533	170191
667132	125888
403066	827105
190131	600201
855248	564735
106123	615957
172347	171892
285383	722212
419967	652246
210232	102021
644437	526720
229471	11988
309718	945927
472731	394346
457080	304274
664045	609870
236690	648992
766318	223159
160510	804245
160949	727698
453074	276274
60657	376964
549242	626017
803753	429364
735367	427874
676046	887889
225013	190394
944626	471677
38130	691215
760258	649541
855424	666855
577629	151558
635394	25966
406269	533973
303037	231705
376704	504462
417564	303015
768424	419464
449776	335484
364249	329922
762338	857688
520569	423412
889473	128724
805702	817588
56965	192210
636471	930254
991466	438589
680940	978312
528547	878945
297592	345216
950424	428803
477859	417723
40547	419059
773979	166280
229581	349484
935410	270062
591734	10594
288099	469658
140669	714805
449253	823339
33069	728614
599320	698175
948186	580387
650786	760031
343418	153351
957116	503186
563738	636518
231293	243055
662024	592059
371756	257924
861407	28899
412986	49038
517856	784405
777241	100615
484012	928750
644075	82078
211657	940509
148575	83135
373714	655302
903289	782227
954203	319058
801657	155733
606008	700956
536601	96646
46077	254606
746699	833203
156029	908346
102590	120783
308528	2020
636368	80928
704795	454064
865453	723529
173167	27162
758796	401651
935082	445438
940452	145669
443998	997055
476136	143002
563872	570414
522911	879571
920989	488687
172573	921749
133849	678781
3627	116383
61234	881602
59945	150867
427001	423673
44717	376996
964389	938806
869737	264336
692054	778378
441366	904719
151148	521606
485045	992339
956175	870069
338425	867726
739341	66052
444822	890204
883905	965108
564646	224114
468049	992969
926670	843903
434496	739837
746565	835528
744399	406525
301870	970589
674114	371242
228034	904870
278498	338009
740814	654752
163076	673468
409139	725353
493527	308376
590624	509126
621154	385030
781251	64607
788796	644541
964353	473105
996094	354574
863545	758502
184053	230783
221068	56210
875980	486773
546917	90895
488558	728027
437581	679351
407920	247656
792439	81159
913354	40972
902280	187292
736075	94194
749371	520491
80874	381720
594411	368739
688815	599425
23594	332905
51692	706811
543052	225255
78719	334593
887374	247800
227189	9012
358284	354706
171802	658138
19666	699195
262144	322732
510312	105316
137013	612780
464891	803073
504051	880458
978805	747275
777507	267309
483386	964322
797244	244443
705804	578343
183218	318898
170788	954431
440396	457160
784354	227012
840258	119172
516559	256451
913410	320925
391317	128526
255714	647432
786773	641346
859728	927485
182638	78835
738564	244329
392515	681376
345958	77728
257639	248729
880821	629680
638468	831626
425056	764133
252590	481327
327739	45695
190871	834409
335269	77655
479207	640547
836411	849793
859415	347018
269711	530704
693280	161449
413441	339430
36778	626759
995900	452664
795944	166322
980005	916960
808859	222928
281236	974880
525230	660018
682311	756041
8125	292355
876437	651920
948416	920624
465864	458308
108503	329106
695211	655625
690375	255901
765530	767039
521676	589470
233453	105989
29563	595843
63165	563037
737315	27480
242440	383836
792554	979082
934615	516645
631279	600950
156672	547449
647679	66573
401314	440419
756682	274795
80929	359905
724294	58187
57630	956668
404372	129926
299483	989498
897468	861627
728839	444635
844611	360863
451118	901407
913828	864052
813323	35048
632669	370554
411265	904233
536756	634824
973781	752342
739786	365024
143584	457397
806214	974222
395073	128351
366030	730611
832777	967627
880824	350020
740375	48186
22857	576311
532473	217704
954842	287077
932956	496894
987009	80801
667902	740212
210708	216394
743935	688359
130660	834934
720368	36379
423525	185525
681042	238697
768213	680769
52111	590038
191199	399304
406392	860860
612371	101164
233465	272367
704440	994259
961975	664470
949223	699286
71810	552110
116608	397215
839308	806500
410228	713217
9489	815028
792567	323431
187851	843816
498193	838449
319676	909386
244528	910114
504731	107310
24697	300120
681441	206283
382992	309923
438123	525651
41724	31821
834553	289693
449995	503115
749162	110613
461037	782513
375871	844080
416021	489157
952289	68287
736165	775708
573268	760177
349522	218241
313549	504100
889095	554792
968886	79335
507938	829355
824946	333570
40745	137011
913138	97792
258674	413253
367953	170383
384486	724207
115017	735187
144334	800670
390584	255368
645066	935959
284323	709856
62566	155686
909432	492079
951111	20121
126256	33351
247250	619108
971701	255150
970443	699448
181153	965052
150882	977504
737933	593723
678	395434
715771	518289
472188	299399
627276	101075
362053	558602
37141	279740
915874	718893
898359	81492
641697	125251
870782	742526
54535	89077
787397	639304
160942	247161
651525	414453
573972	427119
712932	645029
5633	897595
844398	45595
474233	222353
335879	159856
21042	640952
694252	919768
578225	379355
628541	170828
484263	964652
191115	787395
746647	988755
718282	676832
338927	236690
365375	358453
524057	986172
538234	942514
552913	460921
912278	807469
992292	410924
809533	932234
918136	918947
22977	566147
441935	502004
73489	853254
825457	983503
389734	115676
996434	685970
982351	166089
621486	878409
591455	564998
447844	443068
265904	520329
98244	170554
137500	955112
556657	263560
179962	197155
488899	837473
851336	908927
527171	353144
31942	148442
432921	786382
146629	985616
294481	327830
620436	117163
511513	732307
908353	137499
954214	55100
608136	170730
761348	913427
996813	572372
241827	943463
177505	10073
438503	165050
628684	977895
441110	794316
677943	723707
29523	957347
711358	574250
929505	145362
65248	772353
556636	344907
453494	303242
209856	237339
223655	175492
695410	948705
340238	130263
836371	189226
780375	159388
741297	526373
961717	747482
307267	830402
876382	432733
203730	612133
99626	377354
643370	516022
289394	308105
577809	302320
53639	744103
619295	26655
891133	106811
629246	806066
149333	895667
870817	35434
18281	925410
899520	450087
802604	787398
325347	162884
633135	732340
811613	19038
145934	821644
744362	227905
897232	301859
423831	836400
520121	265519
763091	658214
746880	825109
951053	217518
711479	249231
682982	919462
657193	988843
894970	826109
288830	435247
134848	844422
983353	179446
881437	903451
575795	446678
701612	732375
446021	611708
480577	822741
706783	343011
90917	171872
533861	241656
449701	517282
960795	237620
433525	378883
960276	744528
475322	889347
664953	75838
317901	438521
62204	939063
435630	911760
426611	221697
471140	682387
769108	237437
715420	25798
940580	144865
393200	507708
779963	892369
741062	713658
697985	822607
39242	970360
320625	560403
710494	558920
908650	726749
701061	733869
229872	996375
733011	875032
924483	210185
423156	65652
42399	946911
356899	220856
911608	18350
126088	709018
895896	244371
186919	496623
86472	342640
132857	106308
895914	475996
255850	5238
460308	406124
72177	518214
297308	833805
748754	555740
688649	662636
500936	715886
772586	845624
606235	788551
519622	599063
54041	470156
478914	258297
586931	473324
631262	439410
427211	687146
683176	700782
845271	146353
31097	879955
600439	879710
498807	776618
713763	259898
539727	737724
878018	75949
442224	577051
572527	842014
242851	826184
109070	902985
875866	391808
310235	571072
180441	2177
26956	363561
184401	860430
541363	73906
567439	854486
937980	261943
560195	85039
113894	367876
613735	937906
27430	785788
997510	946265
837994	441320
720769	465974
751317	583764
73842	311200
294515	124353
202618	547947
699310	42032
868557	373771
675007	607713
807212	370868
